item,item_name,existing_avg,existing_min,cc_avg,cc_min,avg_ratio,min_ratio,cc_item_count,cc_last_seen
5775,Pattern: Black Silk Pack,30582,18349,10000,10000,3.06,1.83,1,2026-07-01 02:25:10
14757,Slayer's Pants,30599,29180,10000,10000,3.06,2.92,1,2026-06-24 19:45:16
23841,Gnomish Flame Turret,27571,19000,9000,9000,3.06,2.11,3,2026-04-18 20:02:33
29550,Tome of Conjure Water IX,78725,70723,25700,25000,3.06,2.83,2,2026-07-01 15:05:19
42407,Glyph of Shadow,200164,82511,65499,65499,3.06,1.26,14,2026-07-01 15:25:22
43355,Glyph of the Pack,166101,64873,54266,50000,3.06,1.3,28,2026-07-01 15:25:22
43543,Glyph of Frost Strike,36150,21690,11833,11500,3.06,1.89,18,2026-07-01 15:25:22
45766,Glyph of Fan of Knives,211458,111436,69000,69000,3.06,1.62,9,2026-07-01 15:25:22
4766,Feral Blade,45759,16771,14999,14999,3.05,1.12,1,2026-06-27 21:25:34
6399,Emblazoned Shoulders,18289,15306,6000,6000,3.05,2.55,1,2026-07-01 14:05:16
9485,Vibroblade,72639,55723,170000,170000,2.34,3.05,1,2026-07-01 14:25:16
12223,Meaty Bat Wing,299,179,98,95,3.05,1.88,28,2026-07-01 14:25:16
15758,Pattern: Devilsaur Gauntlets,457137,393150,150000,150000,3.05,2.62,1,2026-07-01 14:45:20
16215,Formula: Enchant Boots - Greater Stamina,64465,32576,99500,99500,1.54,3.05,1,2026-07-01 05:44:59
22578,Mote of Water,28346,16004,9300,9300,3.05,1.72,42,2026-07-01 14:45:20
40015,Thick Autumn's Glow,455764,301292,149499,139999,3.05,2.15,26,2026-07-01 15:25:22
41395,Bracing Earthsiege Diamond,885227,730459,289933,289900,3.05,2.52,8,2026-07-01 15:25:22
48933,Wormhole Generator: Northrend,381405,294931,899999,899999,2.36,3.05,3,2026-07-01 15:25:22
9427,Stonevault Bonebreaker,58897,52280,159000,159000,2.7,3.04,1,2026-07-01 07:45:09
11304,Fine Longbow,29937,17962,9850,9800,3.04,1.83,6,2026-07-01 14:25:16
12697,Plans: Radiant Boots,30748,28971,10099,10099,3.04,2.87,5,2026-07-01 14:25:16
14342,Mooncloth,760571,429418,250000,250000,3.04,1.72,1,2026-07-01 14:25:16
14759,Enduring Bracers,21261,12757,7000,7000,3.04,1.82,1,2026-06-21 19:45:27
14868,Warleader's Shoulders,146258,137937,420000,420000,2.87,3.04,3,2026-07-01 14:25:16
25847,Plans: Eternium Rod,576586,361113,189950,189900,3.04,1.9,2,2026-07-01 14:45:20
41185,Furious Saronite Beatstick,481757,478262,1454000,1454000,3.02,3.04,1,2026-06-30 06:45:16
2957,Journeyman's Vest,7564,5674,2500,2500,3.03,2.27,1,2026-07-01 12:45:09
3287,Tribal Pants,7564,3908,2500,2500,3.03,1.56,1,2026-06-29 11:05:18
3852,Golden Iron Destroyer,151370,90822,50000,50000,3.03,1.82,1,2026-02-11 03:42:43
7348,Fletcher's Gloves,38228,22937,69749,69500,1.82,3.03,4,2026-07-01 14:25:16
22457,Primal Mana,542288,357077,178900,170000,3.03,2.1,50,2026-07-01 14:45:20
23634,Plans: Fel Hardened Maul,1059575,635745,349500,349000,3.03,1.82,2,2026-07-01 14:45:20
39961,Pristine Huge Citrine,37213,32152,12300,12300,3.03,2.61,7,2026-07-01 15:25:22
44955,Glyph of Arcane Blast,84169,39249,27747,27600,3.03,1.42,26,2026-07-01 15:25:22
2852,Copper Chain Pants,3914,1688,1295,1295,3.02,1.3,13,2026-07-01 14:05:16
8130,Myrmidon's Greaves,52849,40200,17499,17499,3.02,2.3,3,2026-07-01 14:25:16
11208,Formula: Enchant Weapon - Demonslaying,17285,8938,26999,26999,1.56,3.02,5,2026-07-01 14:25:16
13870,Frostweave Gloves,43083,32323,97500,97500,2.26,3.02,8,2026-07-01 14:25:16
14418,Silksand Boots,19195,15902,48000,48000,2.5,3.02,1,2026-07-01 14:25:16
14673,Pridelord Cape,30452,18271,10100,10100,3.02,1.81,1,2026-07-01 03:05:07
36921,Autumn's Glow,341455,169508,113181,105000,3.02,1.61,40,2026-07-01 15:05:19
39084,Cobalt Helm,199741,132573,400000,400000,2.0,3.02,1,2026-07-01 15:25:22
4300,Pattern: Guardian Leather Bracers,6828,2627,7898,7898,1.16,3.01,4,2026-07-01 14:05:16
8387,Pattern: Big Voodoo Mask,7183,4978,16766,15000,2.33,3.01,8,2026-07-01 14:25:16
13018,Executioner's Cleaver,110911,66547,200000,200000,1.8,3.01,1,2026-06-30 16:25:13
16680,Beaststalker's Belt,150569,90341,50000,50000,3.01,1.81,1,2026-06-28 19:05:28
17720,Schematic: Snowmaster 9000,3875933,3243531,9750000,9750000,2.52,3.01,1,2026-07-01 14:45:20
38418,Nerubian Belt,301087,154856,100000,100000,3.01,1.55,1,2026-06-20 23:25:32
40090,Steady Forest Emerald,525384,315230,174666,159500,3.01,1.98,28,2026-07-01 15:25:22
45758,Glyph of Hymn of Hope,175674,100423,58300,58300,3.01,1.72,11,2026-07-01 15:25:22
2488,Gladius,10000,10000,30000,30000,3.0,3.0,1,2026-06-27 18:05:18
3309,Barbaric Loincloth,11041,9008,27000,27000,2.45,3.0,1,2026-07-01 00:45:16
4835,Elite Shoulders,60010,55841,20000,20000,3.0,2.79,1,2026-06-18 03:45:31
8349,Feathered Breastplate,750000,750000,249999,249999,3.0,3.0,2,2026-07-01 14:25:16
9392,Annealed Blade,104114,62468,187149,187149,1.8,3.0,4,2026-07-01 14:25:16
11226,Formula: Enchant Gloves - Riding Skill,283136,177001,94250,90000,3.0,1.97,2,2026-07-01 14:25:16
13935,Baked Salmon,5658,5271,15799,15799,2.79,3.0,30,2026-07-01 14:25:16
16827,Nightslayer Belt,449584,239636,150000,150000,3.0,1.6,1,2026-06-19 19:45:22
18298,Unbridled Leggings,240017,144010,80000,80000,3.0,1.8,1,2026-06-29 14:45:19
25895,Enigmatic Skyfire Diamond,330000,330000,110000,110000,3.0,3.0,1,2026-05-03 01:04:41
31342,The Ancient Scepter of Sue-Min,5549864,3329918,10000000,10000000,1.8,3.0,1,2026-07-01 12:25:09
32381,Schematic: Fused Wiring,143500,135787,47799,47700,3.0,2.85,3,2026-07-01 15:05:19
41463,Perfect Dazzling Dark Jade,55412,33247,99900,99900,1.8,3.0,5,2026-07-01 15:25:22
48114,Deviate Hatchling,5398471,4237532,1797500,1700000,3.0,2.49,2,2026-07-01 15:25:22
1997,Pressed Felt Robe,22771,20253,7608,7608,2.99,2.66,1,2026-05-25 05:05:54
4037,Silver-thread Pants,23159,17411,51995,51995,2.25,2.99,1,2026-06-30 14:25:12
4852,Flash Bomb,2699,2699,902,902,2.99,2.99,1,2026-05-24 15:46:02
10036,Tuxedo Jacket,444500,438525,148833,148500,2.99,2.95,8,2026-07-01 14:25:16
13488,Recipe: Transmute Life to Earth,177271,112395,59250,59000,2.99,1.91,5,2026-07-01 14:25:16
13869,Frostweave Tunic,59878,57979,20000,20000,2.99,2.9,1,2026-07-01 12:05:10
14565,Prospector's Woolies,50428,16710,49999,49999,1.01,2.99,1,2026-07-01 14:25:16
39975,Vivid Dark Jade,43588,16750,50000,50000,1.15,2.99,3,2026-06-21 02:45:22
41511,Bolt of Imbued Frostweave,107093,59569,178000,178000,1.66,2.99,40,2026-07-01 15:25:22
1447,Ring of Saviors,236360,141816,79250,79000,2.98,1.8,3,2026-07-01 14:05:16
1483,Face Smasher,447382,291332,150000,150000,2.98,1.94,1,2026-07-01 14:05:16
2976,Hunting Gloves,16765,10059,30000,30000,1.79,2.98,1,2026-07-01 14:05:16
4076,Mail Combat Boots,18172,13426,44900,40000,2.47,2.98,3,2026-07-01 14:05:16
6275,Pattern: Greater Adept's Robe,33133,30815,11100,11000,2.98,2.8,4,2026-07-01 14:05:16
22900,Recipe: Elixir of Camouflage,207628,124577,69647,69500,2.98,1.79,3,2026-07-01 14:45:20
44647,Violet Hat,279348,167609,500000,500000,1.79,2.98,1,2026-06-12 10:05:01
45734,Glyph of Scatter Shot,149106,115072,49999,49999,2.98,2.3,21,2026-07-01 15:25:22
45747,Glyph of Salvation,196691,81891,66000,66000,2.98,1.24,10,2026-07-01 15:25:22
14157,Pagan Mantle,2662,1597,897,895,2.97,1.78,5,2026-07-01 14:25:16
14826,Symbolic Gauntlets,39315,23589,70000,70000,1.78,2.97,1,2026-07-01 14:25:16
22845,Major Arcane Protection Potion,39478,16859,50000,50000,1.27,2.97,1,2026-06-25 14:25:04
31134,Blade of Misfortune,420882,252529,799499,750000,1.9,2.97,2,2026-07-01 15:05:19
31142,Blade of Trapped Knowledge,137516,82510,247500,245000,1.8,2.97,4,2026-07-01 15:05:19
35191,Schematic: Wonderheal XT68 Shades,4449776,2669866,1500000,1500000,2.97,1.78,1,2026-06-14 23:05:15
38873,Scroll of Enchant Weapon - Crusader,2205417,1655735,743000,743000,2.97,2.23,11,2026-07-01 15:25:22
40536,Explosive Decoy,5376,4441,1810,1809,2.97,2.45,144,2026-07-01 15:25:22
43534,Glyph of Heart Strike,196284,84172,65996,65996,2.97,1.28,25,2026-07-01 15:25:22
45767,Glyph of Tricks of the Trade,204988,89799,69000,69000,2.97,1.3,9,2026-07-01 15:25:22
12996,Band of Purification,56357,33814,100000,100000,1.77,2.96,1,2026-06-30 20:05:11
14849,Sunscale Helmet,61948,37169,110000,110000,1.78,2.96,1,2026-07-01 10:05:11
21747,Festival Firecracker,29566,27277,10000,10000,2.96,2.73,2,2026-05-18 19:45:23
31272,Crown of Endless Knowledge,281278,168767,500000,500000,1.78,2.96,1,2026-07-01 15:05:19
41389,Beaming Earthsiege Diamond,881043,610619,297959,296599,2.96,2.06,16,2026-07-01 15:25:22
42472,Glyph of Unstable Affliction,169165,84636,57186,56999,2.96,1.48,24,2026-07-01 15:25:22
43126,Ink of the Sea,58698,31714,19807,19800,2.96,1.6,1008,2026-07-01 15:25:22
4247,Hillman's Leather Gloves,10312,4643,3500,3500,2.95,1.33,4,2026-07-01 14:05:16
15779,Pattern: Frostsaber Tunic,44196,26518,15000,15000,2.95,1.77,2,2026-06-28 00:45:32
15870,Golden Skeleton Key,7122,3422,10101,10101,1.42,2.95,4,2026-06-27 14:05:03
37773,Shock-Inducing Girdle,98762,98141,290000,290000,2.94,2.95,1,2026-07-01 15:05:19
41807,Dragonfin Angelfish,29536,17722,9999,9800,2.95,1.81,614,2026-07-01 15:25:22
5485,Recipe: Fillet of Frenzy,88242,63376,30000,30000,2.94,2.11,2,2026-07-01 14:05:16
10570,Manslayer,411251,246751,139700,139500,2.94,1.77,4,2026-07-01 14:25:16
12799,Large Opal,92838,50354,149310,148000,1.61,2.94,60,2026-07-01 14:25:16
13100,Furen's Boots,67552,40531,119000,119000,1.76,2.94,1,2026-07-01 14:25:16
14473,Pattern: Ghostweave Belt,587405,134035,200000,200000,2.94,1.49,1,2026-07-01 14:25:16
38813,Scroll of Enchant Weapon - Lesser Beastslayer,132142,79285,45000,45000,2.94,1.76,2,2026-05-28 22:25:21
40051,Reckless Monarch Topaz,471482,222138,654000,654000,1.39,2.94,32,2026-07-01 15:25:22
41103,Glyph of Exorcism,83302,41238,28312,27499,2.94,1.5,24,2026-07-01 15:25:22
43379,Glyph of Blurred Speed,171209,68756,58200,58200,2.94,1.18,13,2026-07-01 15:25:22
43467,Scroll of Protection VII,2937,2890,8560,8500,2.91,2.94,14,2026-07-01 15:25:22
3473,Runed Copper Pants,7163,4298,12600,12600,1.76,2.93,1,2026-06-29 15:25:19
8301,Traveler's Spaulders,114288,68573,201000,201000,1.76,2.93,1,2026-07-01 14:25:16
8298,Traveler's Gloves,87270,77060,29800,29800,2.93,2.59,1,2026-06-30 16:25:13
10605,Schematic: Spellpower Goggles Xtreme,6343,2933,8766,8600,1.38,2.93,10,2026-07-01 14:25:16
13939,Recipe: Spotted Yellowtail,121506,72904,41466,41400,2.93,1.76,8,2026-07-01 14:25:16
15084,Wicked Leather Bracers,28010,22772,9548,9499,2.93,2.4,66,2026-07-01 14:25:16
21358,Pattern: Soul Pouch,175731,135820,60000,60000,2.93,2.26,1,2026-07-01 14:45:20
22795,Fel Blossom,2740,2299,934,934,2.93,2.46,5,2026-07-01 14:45:20
40099,Shining Forest Emerald,291062,223766,99500,99500,2.93,2.25,22,2026-07-01 15:25:22
5962,Guardian Pants,26300,15780,9000,9000,2.92,1.75,1,2026-06-28 06:25:15
11134,Lesser Mystic Essence,3699,2600,1265,1259,2.92,2.07,154,2026-07-01 14:25:16
15925,Journeyman's Stave,4031,3801,1381,1375,2.92,2.76,12,2026-07-01 14:45:20
25673,Wild Draenish Boots,117051,99360,290000,290000,2.48,2.92,1,2026-05-20 19:05:07
27678,Clefthoof Meat,7381,3047,9106,8900,1.23,2.92,161,2026-07-01 15:05:19
38790,Scroll of Enchant Cloak - Lesser Protection,9390,6850,20000,20000,2.13,2.92,5,2026-07-01 15:25:22
40199,Pygmy Suckerfish,14327,4317,12747,12600,1.12,2.92,836,2026-07-01 15:25:22
2059,Sentry Cloak,727262,393233,250000,250000,2.91,1.57,1,2026-06-30 20:45:13
6450,Silk Bandage,1009,315,347,347,2.91,1.1,80,2026-07-01 14:25:16
38868,Scroll of Enchant Weapon - Icy Chill,2912442,2493043,1000000,1000000,2.91,2.49,2,2026-02-11 18:02:40
45778,Glyph of Stoneclaw Totem,185930,93977,63995,63995,2.91,1.47,12,2026-07-01 15:25:22
50125,Glyph of Rapid Rejuvenation,184702,90826,63494,63494,2.91,1.43,11,2026-07-01 15:25:22
8119,Heraldic Breastplate,43054,25832,75250,75000,1.75,2.9,3,2026-07-01 14:25:16
11082,Greater Astral Essence,16857,8083,5814,5300,2.9,1.53,284,2026-07-01 14:25:16
15005,Primal Bands,6950,6950,3699,2400,1.88,2.9,2,2026-07-01 14:25:16
16703,Dreadmist Bracers,89997,72321,31000,31000,2.9,2.33,2,2026-06-30 19:05:13
29724,Pattern: Cobrascale Gloves,579177,262377,199500,110000,2.9,2.39,2,2026-07-01 15:05:19
31878,Design: Veiled Noble Topaz,1212794,727676,417999,417999,2.9,1.74,1,2026-07-01 15:05:19
38841,Scroll of Enchant Chest - Superior Mana,86405,51843,29800,29800,2.9,1.74,1,2026-06-26 23:45:21
40046,Deft Monarch Topaz,375653,226506,129579,129400,2.9,1.75,20,2026-07-01 15:25:22
45621,Elixir of Minor Accuracy,26785,16071,9235,7707,2.9,2.09,24,2026-07-01 14:25:16
45742,Glyph of Hammer of the Righteous,199975,76780,69000,69000,2.9,1.11,10,2026-07-01 15:25:22
4041,Aurora Cowl,32306,26984,78000,78000,2.41,2.89,1,2026-06-29 06:05:36
4680,Brackwater Cloak,2741,1645,950,950,2.89,1.73,1,2026-06-06 00:45:09
13127,Frostreaver Crown,169971,101983,295000,295000,1.74,2.89,1,2026-07-01 12:25:09
27498,Scroll of Agility V,4217,1053,1457,1439,2.89,1.37,15,2026-07-01 15:05:19
27685,Recipe: Lynx Steak,56000,33600,19400,19400,2.89,1.73,3,2026-07-01 15:05:19
41786,Design: Destructive Skyflare Diamond,297236,190993,102750,102500,2.89,1.86,6,2026-07-01 15:25:22
43132,Nightshock Hood,664219,398531,230000,230000,2.89,1.73,1,2026-03-22 00:22:31
44089,Trenchant Earthshatter Diamond,719783,286538,829342,829342,1.15,2.89,2,2026-07-01 15:25:22
730,Murloc Eye,147,69,199,199,1.35,2.88,34,2026-07-01 14:05:16
776,Vendetta,63635,38181,110000,110000,1.73,2.88,1,2026-07-01 11:05:12
4240,Woolen Bag,7199,4319,2500,2500,2.88,1.73,4,2026-07-01 14:05:16
12808,Essence of Undeath,77869,30031,27000,20000,2.88,1.5,139,2026-07-01 14:25:16
13091,Medallion of Grand Marshal Morris,57748,55578,160000,160000,2.77,2.88,1,2026-06-25 16:24:59
19287,Darkmoon Card: Heroism,2880444,705930,1000000,1000000,2.88,1.42,1,2026-06-28 21:05:35
22539,Formula: Enchant Shield - Intellect,431377,242484,150000,150000,2.88,1.62,1,2026-07-01 14:45:20
37759,Rhie-ay's Clutching Gauntlets,258249,154949,89750,89500,2.88,1.73,4,2026-07-01 15:05:19
41479,Perfect Timeless Dark Jade,86531,56473,30000,30000,2.88,1.88,5,2026-07-01 15:25:22
3472,Runed Copper Gauntlets,8211,4927,14137,14137,1.72,2.87,1,2026-07-01 00:05:18
3860,Mithril Bar,28679,13938,40000,40000,1.39,2.87,607,2026-07-01 14:05:16
4660,Walking Boots,28728,17237,10000,10000,2.87,1.72,1,2026-06-29 16:25:17
8175,Nightscape Tunic,127695,100449,44500,44500,2.87,2.26,1,2026-07-01 14:25:16
10624,Stinging Bow,110153,66092,190000,190000,1.72,2.87,2,2026-07-01 14:25:16
12410,Thorium Helm,96903,64504,33799,33799,2.87,1.91,6,2026-07-01 14:25:16
21213,Preserved Holly,28075,16845,48399,48399,1.72,2.87,7,2026-07-01 14:45:20
31671,Serpent Flesh,6608,5462,2300,2300,2.87,2.37,41,2026-07-01 15:05:19
37794,Torta's Oversized Choker,301247,180748,105113,105113,2.87,1.72,1,2026-07-01 15:05:19
42743,Glyph of Ice Armor,16962,16029,5911,5799,2.87,2.76,26,2026-07-01 15:25:22
43545,Glyph of Icebound Fortitude,174921,70829,61000,61000,2.87,1.16,16,2026-07-01 15:25:22
47,Footpad's Shoes,199999,199999,70000,70000,2.86,2.86,1,2026-04-02 18:22:42
892,Gnoll Casting Gloves,20000,20000,7000,7000,2.86,2.86,1,2026-06-10 23:04:50
14435,Windchaser Cinch,52794,37803,108132,108132,2.05,2.86,4,2026-06-30 08:05:15
15937,Hibernal Sphere,37557,27609,79250,79000,2.11,2.86,2,2026-07-01 14:45:20
16221,Formula: Enchant Chest - Major Health,147822,97379,51749,51500,2.86,1.89,5,2026-07-01 14:45:20
16716,Wildheart Belt,95912,79590,33500,29500,2.86,2.7,3,2026-07-01 12:05:10
28053,Wicked Arrow,7,7,20,20,2.86,2.86,2877,2026-05-06 18:44:35
37764,Corehound Fang Shoulderpads,154871,153802,439900,439900,2.84,2.86,1,2026-07-01 04:05:11
40669,Tempered Saronite Belt,561214,435491,1248749,1247500,2.23,2.86,2,2026-07-01 15:25:22
2570,Linen Cloak,5414,3248,1898,1898,2.85,1.71,1,2026-06-28 23:05:46
3174,Spider Ichor,68,34,97,97,1.43,2.85,12,2026-07-01 14:05:16
4077,Mail Combat Headguard,28246,20602,9900,9900,2.85,2.08,1,2026-07-01 00:25:17
19774,Souldarite,44862,19275,55000,55000,1.23,2.85,5,2026-07-01 14:45:20
21929,Flame Spessarite,31640,9503,27839,27099,1.14,2.85,14,2026-07-01 14:45:20
29958,Blue Dragonhawk Hatchling,441489,264893,756250,756250,1.71,2.85,2,2026-07-01 09:45:12
37824,Gwyneth's Runed Dragonwand,356199,213719,125000,120000,2.85,1.78,3,2026-07-01 15:05:19
40092,Seer's Forest Emerald,490448,485490,171991,171991,2.85,2.82,5,2026-07-01 15:25:22
50077,Glyph of Quick Decay,182301,156297,63994,63994,2.85,2.44,11,2026-07-01 15:25:22
3478,Coarse Grinding Stone,3273,1964,5577,5577,1.7,2.84,179,2026-07-01 14:05:16
6348,Formula: Enchant Weapon - Minor Beastslayer,5247,2614,7462,7425,1.42,2.84,3,2026-07-01 14:05:16
6796,Red Swashbuckler's Shirt,23066,14011,39799,39799,1.73,2.84,2,2026-07-01 14:25:16
8320,Alabaster Shield,113787,68272,40000,40000,2.84,1.71,1,2026-07-01 13:25:15
14831,Symbolic Crown,41137,24682,70000,70000,1.7,2.84,1,2026-06-30 15:45:07
15752,Pattern: Living Leggings,30432,17608,50000,50000,1.64,2.84,1,2026-06-28 17:45:22
31284,Bracers of Recklessness,234503,140702,399999,399999,1.71,2.84,1,2026-06-26 13:24:51
38867,Scroll of Enchant Chest - Major Mana,168645,28176,79999,79999,2.11,2.84,1,2026-06-26 05:44:59
39919,Solid Chalcedony,25577,16062,9009,8999,2.84,1.78,94,2026-07-01 15:25:22
40305,Spaulders of Egotism,20922805,13557500,7365000,6500000,2.84,2.09,2,2026-07-01 15:25:22
43657,Royal Guide of Escape Routes,197639,87932,69498,69498,2.84,1.27,1,2026-06-30 06:45:16
44443,Dark Nerubian Leggings,341198,204719,120000,120000,2.84,1.71,1,2026-07-01 15:25:22
944,Elemental Mage Staff,317948,308570,899999,800000,2.83,2.59,2,2026-07-01 14:05:16
11302,Uther's Strength,232659,139595,394833,394833,1.7,2.83,1,2026-07-01 14:25:16
14452,Highborne Pauldrons,54545,32727,19305,19305,2.83,1.7,1,2026-07-01 14:25:16
14760,Enduring Breastplate,23527,14116,44375,40000,1.89,2.83,2,2026-07-01 14:25:16
18562,Elementium Ore,3280504,2417989,1157499,1157499,2.83,2.09,1,2026-07-01 14:45:20
29292,Helboar Bacon,7623,4574,2698,2698,2.83,1.7,6,2026-07-01 15:05:19
32062,Elixir of Major Fortitude,32394,19436,11428,11428,2.83,1.7,18,2026-06-28 21:05:35
35562,Bear Flank,56503,43034,19999,19999,2.83,2.15,26,2026-07-01 15:05:19
40895,Gnomish X-Ray Specs,856633,513980,1456700,1456700,1.7,2.83,1,2026-07-01 14:45:20
41490,Perfect Glimmering Huge Citrine,90764,40733,32100,32000,2.83,1.27,4,2026-07-01 15:25:22
43342,Glyph of Fading,112345,68866,39648,39498,2.83,1.74,11,2026-07-01 15:25:22
43539,Glyph of Death's Embrace,165741,99445,58500,58500,2.83,1.7,17,2026-07-01 15:25:22
45793,Glyph of Vigilance,178035,158826,62993,62993,2.83,2.52,12,2026-07-01 15:25:22
4609,Recipe: Barbecued Buzzard Wing,125388,76269,44400,44400,2.82,1.72,5,2026-07-01 14:05:16
4837,Strength of Will,25360,25277,9000,9000,2.82,2.81,1,2026-07-01 14:05:16
8544,Mageweave Bandage,1957,914,694,694,2.82,1.32,23,2026-07-01 14:25:16
13943,Recipe: Hot Smoked Bass,162617,140101,57750,57500,2.82,2.44,3,2026-07-01 14:25:16
16710,Shadowcraft Bracers,74370,71016,209999,100000,2.82,1.41,3,2026-07-01 14:45:20
20744,Minor Wizard Oil,27890,4169,9900,9900,2.82,2.37,2,2026-07-01 14:45:20
31151,Girdle of Siege,133363,88703,250000,250000,1.87,2.82,1,2026-07-01 07:05:06
38350,"Winterfin ""Depth Charge""",3550,3550,10000,10000,2.82,2.82,6,2026-05-25 09:06:01
38877,Scroll of Enchant Weapon - Spellpower,2816529,1689917,1000000,1000000,2.82,1.69,1,2026-01-05 20:23:17
41450,Perfect Balanced Shadow Crystal,62365,37419,22100,22000,2.82,1.7,6,2026-07-01 15:25:22
42908,Glyph of Immolation Trap,23182,13909,8218,8000,2.82,1.74,34,2026-07-01 15:25:22
44947,Scroll of Enchant Bracer - Major Stamina,1257991,868726,2449275,2448800,1.95,2.82,12,2026-07-01 15:25:22
1645,Moonberry Juice,1090,356,388,386,2.81,1.08,24,2026-07-01 14:05:16
4363,Copper Modulator,1068,359,380,380,2.81,1.06,17,2026-07-01 14:05:16
5749,Scythe Axe,44295,16914,47500,47500,1.07,2.81,1,2026-06-28 01:45:33
7057,Green Silken Shoulders,28109,16865,9996,9996,2.81,1.69,4,2026-07-01 14:25:16
7276,Handstitched Leather Cloak,2249,778,800,800,2.81,1.03,1,2026-07-01 13:45:14
13057,Bloodpike,29609,17765,49900,49900,1.69,2.81,1,2026-07-01 14:25:16
15777,Pattern: Runic Leather Shoulders,226826,120884,80622,80622,2.81,1.5,1,2026-06-29 20:45:33
25649,Knothide Leather Scraps,5565,3318,1978,1970,2.81,1.68,433,2026-07-01 14:45:20
32535,Gift of the Talonpriests,296842,178105,500000,500000,1.68,2.81,1,2026-04-06 00:02:23
3288,Tribal Vest,10626,5879,3800,3800,2.8,1.55,1,2026-07-01 07:05:06
4399,Wooden Stock,2980,1788,5000,5000,1.68,2.8,1,2026-03-13 19:42:43
7786,Headsplitter,125221,75133,44700,44600,2.8,1.68,4,2026-07-01 14:25:16
14574,Bristlebark Britches,19607,17215,7000,7000,2.8,2.46,1,2026-07-01 06:05:01
15045,Green Dragonscale Breastplate,699000,699000,250000,250000,2.8,2.8,1,2026-04-27 18:43:47
16110,Recipe: Monster Omelet,113010,67806,40400,40400,2.8,1.68,5,2026-07-01 14:45:20
38435,Nerubian Bracers,294065,172283,105050,105050,2.8,1.64,1,2026-06-22 05:45:03
38821,Scroll of Enchant Weapon - Striking,139791,83875,49900,49900,2.8,1.68,1,2026-06-29 21:25:40
40901,Glyph of Shred,23815,14289,66749,40000,2.8,2.8,23,2026-07-01 15:25:22
5095,Rainbow Fin Albacore,6978,1817,2500,2500,2.79,1.38,34,2026-06-28 15:45:23
6240,Blue Linen Vest,20907,12544,7500,7500,2.79,1.67,4,2026-06-26 16:05:04
7049,Truefaith Gloves,29835,17901,50000,50000,1.68,2.79,1,2026-06-29 06:05:36
7753,Bloodspiller,72510,43506,25999,25999,2.79,1.67,4,2026-07-01 14:25:16
14426,Silksand Girdle,26883,21360,75000,50000,2.79,2.34,2,2026-07-01 14:25:16
16850,Giantstalker's Bracers,773973,358394,1000000,1000000,1.29,2.79,1,2026-07-01 14:45:20
18296,Marksman Bands,138815,83289,49800,49800,2.79,1.67,1,2026-07-01 12:05:10
22890,Tome of Frost Ward V,55528,51127,19900,19800,2.79,2.58,5,2026-07-01 14:45:20
31202,Girdle of Divine Blessing,179514,107708,330000,300000,1.84,2.79,2,2026-07-01 15:05:19
41584,Frostbite Bullets,24,14,39,39,1.62,2.79,10000,2026-03-04 18:22:50
43356,Glyph of Scare Beast,132026,73452,47399,47399,2.79,1.55,19,2026-07-01 15:25:22
48126,Razzashi Hatchling,33836390,23054617,64161943,64161943,1.9,2.78,1,2026-07-01 15:25:22
4838,Orb of Power,24935,13708,9000,9000,2.77,1.52,1,2026-07-01 14:05:16
